AIRLINE_ID,UNIQUE_CARRIER_ENTITY,ORIGIN,DEST,AIRCRAFT_TYPE,YEAR_MONTH
21440,71096,TEB,AXA,682,2
21440,71096,TEB,BGI,775,3
21440,71096,TEB,BLL,775,1
21440,71096,TEB,BMA,725,1
21440,71096,TEB,BQH,775,1
21440,71096,TEB,BRN,775,1
21440,71096,TEB,BRS,682,1
21440,71096,TEB,BSB,775,1
21440,71096,TEB,BUD,725,1
21440,71096,TEB,BUD,775,1
21440,71096,TEB,CEQ,682,2
21440,71096,TEB,CH1,725,1
21440,71096,TEB,DUB,775,1
21440,71096,TEB,FAB,725,1
21440,71096,TEB,FAB,775,1
21440,71096,TEB,FLR,725,1
21440,71096,TEB,FRA,725,1
21440,71096,TEB,GOA,725,1
21440,71096,TEB,GOT,725,2
21440,71096,TEB,GOT,775,4
21440,71096,TEB,GVA,682,1
21440,71096,TEB,GVA,725,1
21440,71096,TEB,GVA,775,1
21440,71096,TEB,LBG,725,1
21440,71096,TEB,LIN,775,1
21440,71096,TEB,LTN,682,1
21440,71096,TEB,LTN,725,2
21440,71096,TEB,LTN,775,1
21440,71096,TEB,LUX,725,1
21440,71096,TEB,LYN,682,1
21440,71096,TEB,LYX,775,1
21440,71096,TEB,MAD,725,1
21440,71096,TEB,MXP,775,1
21440,71096,TEB,NCE,725,1
21440,71096,TEB,NCE,775,1
21440,71096,TEB,NCL,682,1
21440,71096,TEB,NHT,682,1
21440,71096,TEB,NHT,775,1
21440,71096,TEB,OLB,725,2
21440,71096,TEB,RKE,725,1
21440,71096,TEB,RKE,775,2
21440,71096,TEB,SMV,725,2
21440,71096,TEB,STN,682,3
21440,71096,TEB,SXM,682,2
21440,71096,TEB,TIA,775,1
21440,71096,TEB,TLC,775,1
21440,71096,TEB,WAW,725,1
21440,71096,TEB,YYZ,725,1
21440,71096,TEB,YYZ,775,1
21440,71096,TLC,EWR,775,1
21440,71096,TLC,IAD,725,1
21440,71096,TLC,JFK,725,1
21440,71096,TLC,TEB,775,1
21440,71096,TRD,LAS,725,1
21440,71096,TRN,BGR,682,1
21440,71096,TTN,LTN,775,1
21440,71096,VCE,ORL,682,1
21440,71096,VCE,TEB,775,1
21440,71096,VNY,GRQ,775,1
21440,71096,VNY,OSL,775,1
21440,71096,YHZ,FOK,775,1
21440,71096,YOW,DEN,725,1
21440,71096,YQX,EWR,682,1
21440,71096,YUL,BED,775,2
21440,71096,YUL,MDW,775,2
21440,71096,YYT,PBI,682,1
21440,71096,YYZ,DTW,775,1
21440,71096,YYZ,HOU,775,1
21440,71096,YYZ,JFK,725,1
21440,71096,YYZ,JFK,775,1
21440,71096,YYZ,LGA,725,1
21440,71096,ZRH,APF,775,2
21440,71096,ZRH,BED,725,10
21440,71096,ZRH,BED,775,1
21440,71096,ZRH,BGR,775,1
21440,71096,ZRH,FOK,725,1
21440,71096,ZRH,MDW,775,1
21440,71096,ZRH,MEM,725,1
21440,71096,ZRH,MEM,775,1
21440,71096,ZRH,TEB,775,1
21447,71098,ACK,LTN,688,1
21447,71098,AGP,JFK,688,1
21447,71098,AXA,TEB,688,1
21447,71098,BED,NCE,788,1
21447,71098,BED,ZRH,688,1
21447,71098,BMA,CLE,688,1
21447,71098,BNA,SNN,688,1
21447,71098,BOS,GVA,688,1
21447,71098,BOS,GVA,725,1
21447,71098,BRU,FAR,725,1
21447,71098,BRU,STL,688,1
21447,71098,BUD,SAT,688,2
21447,71098,BUF,AMS,688,1
21447,71098,CIA,TEB,725,1
21447,71098,CTA,FOK,688,1
21447,71098,CTA,PBI,688,1
21447,71098,EYW,NAS,688,1
21447,71098,FAB,SAN,688,1
21447,71098,FAB,TEB,688,1
21447,71098,FOK,LBG,688,1
21447,71098,FPR,NAS,688,1
21447,71098,GRU,EWR,688,1
21447,71098,GVA,BOS,725,1
21447,71098,GVA,FPR,688,1
21447,71098,GVA,IAD,725,2
21447,71098,GVA,MSP,688,1
21447,71098,GVA,TEB,688,1
21447,71098,HPN,GRU,688,1
21447,71098,HPN,LCA,688,1
21447,71098,IAD,GVA,725,2
21447,71098,IAD,KRK,688,1
21447,71098,IBZ,FOK,688,1
21447,71098,LAX,GVA,775,1
21447,71098,LBG,TEB,688,1
21447,71098,LIN,MIA,688,1
21447,71098,LIS,EYW,688,1
21447,71098,LPL,TEB,688,1
21447,71098,LTN,BGR,688,1
21447,71098,LTN,EWR,688,1
21447,71098,MIA,BMA,688,1
21447,71098,MIA,BQH,688,1
21447,71098,MUC,APA,775,1
21447,71098,MXP,TEB,688,1
21447,71098,NAS,BUF,688,1
21447,71098,NAS,TEB,688,1
21447,71098,NCE,BED,788,1
21447,71098,NCE,MIA,688,1
21447,71098,NCE,TEB,688,1
21447,71098,OPF,LBG,688,1
21447,71098,PBI,MUC,688,1
21447,71098,PBI,VCE,688,1
21447,71098,PIT,BMA,688,1
21447,71098,PSA,CHS,688,1
21447,71098,PSA,ORD,688,1
21447,71098,PSA,TEB,688,1
21447,71098,PVD,MEC,688,1
21447,71098,SAN,OXF,688,1
21447,71098,SAT,BUD,688,2
21447,71098,SFO,BRN,725,1
21447,71098,SXM,TEB,688,1
21447,71098,TEB,ANU,688,1
21447,71098,TEB,DUB,688,1
21447,71098,TEB,FAB,688,1
21447,71098,TEB,GVA,688,2
21447,71098,TEB,GVA,725,1
21447,71098,TEB,LBG,688,1
21447,71098,TEB,LTN,688,1
21447,71098,TEB,LUG,688,1
21447,71098,TEB,NCE,688,4
21447,71098,TEB,VCE,688,1
21447,71098,TEB,YYZ,688,1
21447,71098,TRF,BOS,688,1
21447,71098,ZAZ,CMH,688,1
21447,71098,ZRH,BED,688,1
21447,71098,ZRH,JFK,688,1
21447,71098,ZRH,PVD,688,1
21447,71098,ZRH,TEB,688,1
21463,71100,BOG,MCO,694,18
21463,71100,BOG,MIA,694,28
21463,71100,MCO,BOG,694,18
21463,71100,MDE,MIA,694,9
21463,71100,MIA,BAQ,694,1
21463,71100,MIA,BOG,694,28
21463,71100,MIA,MDE,694,9
21492,01159,BIF,YOD,626,1
21492,01159,FAI,YEG,626,1
21492,01159,IAD,YHZ,627,1
21492,01159,ISP,YQB,626,1
21492,01159,LIM,MIA,626,1
21492,01159,MCI,YTR,626,1
21492,01159,MIA,LIM,626,2
21492,01159,POP,MCO,626,1
21492,01159,RIC,YQM,626,1
21492,01159,SAN,YOD,626,1
21492,01159,YEG,AEX,627,1
21492,01159,YEG,FAI,626,1
21492,01159,YEG,GEG,626,1
21492,01159,YEG,MCI,626,2
21492,01159,YEG,MCI,627,1
21492,01159,YHZ,RIC,626,1
21492,01159,YOD,ELP,626,1
21492,01159,YOD,PHX,626,1
21492,01159,YQB,MIA,626,1
21492,01159,YQB,SHV,626,1
21492,01159,YQM,RIC,626,1
21492,01159,YWG,AFW,626,1
21492,01159,YXE,AFW,626,1
21492,01159,YXX,MCI,625,1
21492,01159,YYT,MCI,626,1
21492,01159,YYZ,EWR,626,1
21492,11019,ADW,NBW,626,1
21492,11019,AEX,CNF,626,2
21492,11019,AEX,GRU,626,1
21492,11019,AEX,LIM,626,1
21492,11019,AEX,PTY,626,1
21492,11019,ANC,SNN,626,1
21492,11019,AUA,PHX,627,1
21492,11019,AUA,PSM,627,1
21492,11019,AZA,BOG,626,1
21492,11019,AZA,GYE,626,1
21492,11019,AZA,PTY,625,1
21492,11019,AZA,PTY,626,1
21492,11019,BGI,MIA,626,1
21492,11019,BIF,RMS,626,1
21492,11019,BOG,ELP,626,1
21492,11019,BOG,YUM,626,1
21492,11019,BOS,LIR,626,1
21492,11019,BWI,ATH,626,1
21492,11019,BWI,MHZ,626,1
21492,11019,CHS,BGI,626,1
21492,11019,CLT,EDI,626,1
21492,11019,CNF,AZA,626,3
21492,11019,CNF,MIA,626,1
21492,11019,DFW,FCO,627,1
21492,11019,EDI,MSP,626,1
21492,11019,EDI,NGU,626,1
21492,11019,ELP,BOG,626,1
21492,11019,ELP,GUA,626,1
21492,11019,ELP,PAP,626,1
21492,11019,EWR,SXM,626,1
21492,11019,FAI,YQB,626,1
21492,11019,FCO,DFW,627,1
21492,11019,GDN,MCI,626,1
21492,11019,GRK,MDZ,627,1
21492,11019,GRK,PVR,626,1
21492,11019,GRU,PBI,626,1
21492,11019,GUA,ELP,626,3
21492,11019,GYE,JFK,626,13
21492,11019,GYE,MIA,626,2
21492,11019,GYE,PHL,626,1
21492,11019,HAV,MIA,625,6
21492,11019,HHN,MIA,626,1
21492,11019,HHN,PVD,626,1
21492,11019,HRL,SAP,626,3
21492,11019,JFK,GYE,626,13
21492,11019,JFK,TLV,626,1
21492,11019,JFK,TLV,627,2
21492,11019,KEF,PVD,626,1
21492,11019,LAX,SNN,627,1
21492,11019,LIM,HRL,626,1
21492,11019,LIM,MIA,626,1
21492,11019,LIM,TUS,627,1
21492,11019,LIM,YUM,627,1
21492,11019,LIR,BOS,626,1
21492,11019,LRD,GUA,626,2
21492,11019,MCI,LCA,627,1
21492,11019,MCO,POP,626,1
21492,11019,MGA,MIA,625,1
21492,11019,MHZ,BWI,626,1
21492,11019,MIA,CUN,625,1
21492,11019,MIA,HAV,625,4
21492,11019,MIA,KEF,626,1
21492,11019,MIA,MGA,625,1
21492,11019,MIA,MVD,625,2
21492,11019,MIA,MVD,626,1
21492,11019,MIA,POP,626,1
21492,11019,MIA,PUJ,626,1
21492,11019,MIA,SDQ,625,9
21492,11019,MIA,SDQ,626,3
21492,11019,MIA,SNN,626,1
21492,11019,MIA,USH,626,3
21492,11019,MIA,VVI,625,1
21492,11019,MUC,PHL,626,1
21492,11019,MVD,MIA,625,1
21492,11019,MVD,MIA,626,3
21492,11019,NBW,ADW,626,1
21492,11019,NBW,GRK,626,1
21492,11019,NBW,MCI,626,1
21492,11019,PAP,ELP,626,1
21492,11019,PHL,MUC,626,1
21492,11019,PHX,LIM,627,2
21492,11019,PSM,CAI,626,1
21492,11019,PSM,GDN,626,1
21492,11019,PSM,NCE,626,1
21492,11019,PSM,SKB,626,1
21492,11019,PSM,STN,626,1
21492,11019,PTY,AEX,626,1
21492,11019,PUJ,MIA,625,1
21492,11019,PVD,TLC,626,1
21492,11019,PVR,MCI,626,1
21492,11019,RMS,JFK,626,2
21492,11019,RZE,SWF,626,1
21492,11019,RZE,SWF,627,1
21492,11019,SAP,HRL,626,3
21492,11019,SDQ,MIA,625,9
21492,11019,SDQ,MIA,626,3
21492,11019,SKB,PSM,626,1
21492,11019,SLC,PVR,626,1
21492,11019,SNN,JFK,626,1
21492,11019,SNN,LAX,626,1
21492,11019,SNN,MCI,627,1
21492,11019,SNN,PVD,626,1
21492,11019,SWF,KRK,626,1
21492,11019,SWF,KRK,627,1
21492,11019,SXM,EWR,626,1
21492,11019,TLC,CLT,626,1
21492,11019,TLV,JFK,626,1
21492,11019,TLV,JFK,627,2
21492,11019,TUS,AUA,627,1
21492,11019,VVI,MIA,625,1
21492,11019,YIP,RMS,626,1
21492,11019,YQB,N1C,626,1
21492,11019,YYR,MIA,626,1
21507,71103,GYE,JFK,694,14
21507,71103,GYE,JFK,698,5
21507,71103,JFK,GYE,694,14
21507,71103,JFK,GYE,698,4
21507,71103,JFK,UIO,694,14
21507,71103,JFK,UIO,698,5
21507,71103,MCO,UIO,694,12
21507,71103,MCO,UIO,698,5
21507,71103,UIO,JFK,694,14
21507,71103,UIO,JFK,698,3
21507,71103,UIO,MCO,694,12
21507,71103,UIO,MCO,698,5
21518,01162,CSL,SJC,612,6
21518,01162,DAL,MZT,614,1
21518,01162,DAL,TLC,614,1
21518,01162,HOU,NAS,616,1
21518,01162,LAX,MID,616,1
21518,01162,LAX,TLC,612,1
21518,01162,MID,LAX,616,1
21518,01162,MZT,DAL,614,1
21518,01162,SJC,YEG,612,1
21518,01162,SJC,YEG,616,1
21518,01162,SJC,YUL,612,1
21518,01162,SJC,YVR,612,2
21518,01162,SJC,YVR,616,1
21518,01162,SJC,YWG,612,2
21518,01162,SJC,YYC,616,1
21518,01162,SJC,YYZ,612,1
21518,01162,TLC,AZA,614,1
21518,01162,TLC,LAX,612,1
21518,01162,YEG,BFI,616,1
21518,01162,YEG,SJC,612,1
21518,01162,YEG,SJC,616,1
21518,01162,YOW,BUF,612,2
21518,01162,YVR,BFI,612,1
21518,01162,YVR,BNA,616,1
21518,01162,YVR,SJC,612,1
21518,01162,YYC,SJC,612,2
21518,01162,YYZ,GRB,612,1
21548,71109,ADJ,MDW,667,1
21548,71109,AEP,JFK,667,1
21548,71109,AFW,MUC,775,1
21548,71109,AMS,TEB,775,1
21548,71109,APF,PRG,667,2
21548,71109,ARN,MMU,667,1
21548,71109,ARN,SAN,775,1
21548,71109,ATH,HPN,775,1
21548,71109,ATH,LAX,667,1
21548,71109,AUS,BSL,667,1
21548,71109,BCN,IAD,667,1
21548,71109,BCN,LAX,667,1
21548,71109,BDL,NCE,667,1
21548,71109,BDS,APA,667,1
21548,71109,BED,MHH,775,1
21548,71109,BED,NAS,775,1
21548,71109,BED,OXF,775,1
21548,71109,BGI,LAX,667,1
21548,71109,BGI,TEB,775,1
21548,71109,BNA,GCM,667,1
21548,71109,BOH,OPF,667,1
21548,71109,BOS,BEG,667,1
21548,71109,BOS,FAB,667,1
21548,71109,BOS,LTN,775,1
21548,71109,BQK,MAD,667,1
21548,71109,BTS,MIA,775,1
21548,71109,BTS,RDU,667,1
21548,71109,BUD,GUF,667,1
21548,71109,BUD,TEB,667,2
21548,71109,CIA,BED,775,1
21548,71109,CLT,AES,775,1
21548,71109,CLT,MUC,667,1
21548,71109,CLT,OBF,775,1
21548,71109,COU,CIA,775,1
21548,71109,DAL,NUE,667,1
21548,71109,DBV,FAT,667,1
21548,71109,DBV,HPN,667,1
21548,71109,DUB,TTN,667,1
21548,71109,EDI,BNA,775,1
21548,71109,EDI,MCO,667,1
21548,71109,FAB,SAN,667,1
21548,71109,FCA,SPU,667,1
21548,71109,FCO,HPN,775,1
21548,71109,FRA,BFI,667,1
21548,71109,FRA,IAD,667,2
21548,71109,FXE,FLR,775,1
21548,71109,FXE,HOR,667,1
21548,71109,GOA,BOS,775,1
21548,71109,GSP,GRS,775,1
21548,71109,GUF,BUD,667,1
21548,71109,GVA,BED,667,1
21548,71109,GVA,LAX,667,1
21548,71109,GVA,MIA,667,1
21548,71109,GVA,PBI,667,1
21548,71109,GVA,SRQ,667,1
21548,71109,GVA,TEB,667,1
21548,71109,GVA,TPA,667,1
21548,71109,HPN,AVN,775,1
21548,71109,HPN,SZG,775,1
21548,71109,HPN,VCE,667,1
21548,71109,IAD,AEP,667,1
21548,71109,IAD,BMA,667,1
21548,71109,IAD,CMN,667,1
21548,71109,IAD,KRK,667,1
21548,71109,IAD,MLA,667,1
21548,71109,IAD,NCE,667,1
21548,71109,IAD,TLC,667,1
21548,71109,IST,BCT,667,1
21548,71109,IST,FRG,667,1
21548,71109,IST,LAX,667,1
21548,71109,IST,MIA,667,1
21548,71109,IST,TEB,667,1
21548,71109,KEF,SAN,658,1
21548,71109,LAS,YUL,667,1
21548,71109,LAS,ZRH,667,1
21548,71109,LAX,BCN,667,1
21548,71109,LAX,BGI,775,1
21548,71109,LAX,IBZ,667,1
21548,71109,LAX,MRS,667,1
21548,71109,LAX,MXP,667,1
21548,71109,LAX,NCE,667,1
21548,71109,LAX,PPT,667,1
21548,71109,LAX,SXM,667,1
21548,71109,LBG,TEB,667,1
21548,71109,LGA,YYT,515,1
21548,71109,LIN,BOS,667,1
21548,71109,LIN,OPF,667,1
21548,71109,LJU,OPF,667,1
21548,71109,LTN,LAX,667,1
21548,71109,LYH,BSL,667,1
21548,71109,MAD,BGR,667,1
21548,71109,MAD,BQK,667,1
21548,71109,MAD,MDW,667,2
21548,71109,MAD,TTN,667,1
21548,71109,MAO,FLL,667,1
21548,71109,MDW,BSL,667,1
21548,71109,MDW,PRG,667,1
21548,71109,MHH,BOS,775,1
21548,71109,MIA,DUS,775,1
21548,71109,MIA,MAD,667,2
21548,71109,MIA,OBF,667,1
21548,71109,MKC,ARN,667,1
21548,71109,MRK,PRG,667,1
21548,71109,MRS,LAX,667,1
21548,71109,MSO,FRA,667,1
21548,71109,MUC,FLL,775,1
21548,71109,MUC,IAD,775,1
21548,71109,NAP,COE,667,1
21548,71109,NAP,FRG,667,1
21548,71109,NAS,FXE,667,1
21548,71109,NAS,PBI,775,1
21548,71109,NAS,TEB,667,2
21548,71109,NCE,BNA,667,1
21548,71109,NCE,IAD,775,1
21548,71109,NCE,LAX,667,1
21548,71109,NCE,PBI,667,1
21548,71109,NCE,SAT,667,1
21548,71109,NCE,TEB,775,2
21548,71109,NUE,DAL,667,1
21548,71109,OBF,GRB,775,1
21548,71109,OLB,FLL,667,1
21548,71109,OLB,HPN,775,1
21548,71109,OPF,ANR,667,1
21548,71109,OPF,ATH,775,1
21548,71109,OPF,DUB,667,1
21548,71109,OPF,EDI,667,1
21548,71109,OPF,GVA,667,1
21548,71109,OPF,LBG,667,2
21548,71109,OPF,NCE,775,1
21548,71109,OPF,SXM,667,2
21548,71109,OPF,TLV,667,1
21548,71109,OPO,OPF,667,1
21548,71109,ORL,TRN,667,1
21548,71109,OSL,BZN,667,1
21548,71109,OSL,TEB,775,1
21548,71109,PBI,FAB,775,1
21548,71109,PBI,GWT,667,1
21548,71109,PBI,HAM,667,1
21548,71109,PBI,MUC,667,1
21548,71109,PBI,TIA,667,1
21548,71109,PBI,ZRH,775,1
21548,71109,PGV,BTS,667,1
21548,71109,PIE,PSA,667,1
21548,71109,PMI,BUF,667,1
21548,71109,PPT,LAX,667,1
21548,71109,PRG,APF,667,5
21548,71109,PRG,GYY,667,1
21548,71109,PSA,PIE,667,1
21548,71109,PTK,ZRH,775,1
21548,71109,PUJ,OPF,667,1
21548,71109,RBA,JFK,775,1
21548,71109,ROC,NAP,667,1
21548,71109,RSW,DUS,667,1
21548,71109,RSW,PRG,667,1
21548,71109,SAN,AIT,667,1
21548,71109,SAN,BOD,667,1
21548,71109,SAT,NCE,667,1
21548,71109,SAV,OBF,667,1
21548,71109,SCL,TEB,667,1
21548,71109,SFO,NCE,667,1
21548,71109,SLC,ORK,667,1
21548,71109,SNN,SJC,775,1
21548,71109,SNN,TEB,652,1
21548,71109,SNN,TEB,667,1
21548,71109,STN,DFW,667,1
21548,71109,STR,BGR,667,1
21548,71109,SVQ,ATL,775,1
21548,71109,SXM,TEB,667,2
21548,71109,TEB,AMS,667,1
21548,71109,TEB,BGI,775,1
21548,71109,TEB,BQH,775,1
21548,71109,TEB,BRS,775,1
21548,71109,TEB,BUD,667,2
21548,71109,TEB,DLM,667,1
21548,71109,TEB,GVA,667,1
21548,71109,TEB,GVA,775,1
21548,71109,TEB,IST,667,1
21548,71109,TEB,LBG,652,1
21548,71109,TEB,LBG,667,1
21548,71109,TEB,LBG,775,2
21548,71109,TEB,LTN,775,1
21548,71109,TEB,NAS,667,1
21548,71109,TEB,NCE,667,2
21548,71109,TEB,ORK,652,1
21548,71109,TEB,PLS,667,1
21548,71109,TEB,SMV,652,3
21548,71109,TEB,SNN,667,1
21548,71109,TEB,SXM,667,2
21548,71109,TEB,XCR,667,1
21548,71109,TLS,HPN,775,1
21548,71109,TPA,LRM,667,1
21548,71109,WAW,BTV,667,1
21548,71109,WAW,TEB,667,1
21548,71109,WAW,TPA,667,1
21548,71109,XCR,TEB,667,1
21548,71109,YVR,LGA,515,1
21548,71109,ZRH,FLL,667,1
21548,71109,ZRH,IAD,667,1
21548,71109,ZRH,MIA,775,1
21548,71109,ZRH,TEB,667,3
21557,71112,LAX,TFU,696,14
21557,71112,TFU,LAX,696,14
21567,71114,BRU,IAD,696,21
21567,71114,BRU,JFK,696,36
21567,71114,IAD,BRU,696,21
21567,71114,JFK,BRU,696,36
21568,71123,ABE,BFS,788,1
21568,71123,ABJ,TEB,788,1
21568,71123,ABV,HOU,788,1
21568,71123,ABV,IAD,788,1
21568,71123,ABZ,ACK,788,1
21568,71123,ABZ,BED,788,1
21568,71123,ABZ,LAX,788,1
21568,71123,ACC,EWR,788,1
21568,71123,ACC,HPN,788,1
21568,71123,ACC,LAX,788,1
21568,71123,ACC,SGH,788,1
21568,71123,ACK,CIA,788,1
21568,71123,ACK,DUB,788,1
21568,71123,ACK,LOS,788,1
21568,71123,ACK,LTN,788,1
21568,71123,ACK,LYR,788,1
21568,71123,ACK,RTM,788,1
21568,71123,ACY,ACC,788,1
21568,71123,ACY,BDA,788,1
21568,71123,ACY,CIA,788,1
21568,71123,ACY,IBZ,788,1
21568,71123,ACY,NAP,788,1
21568,71123,ACY,NCE,788,1
21568,71123,ACY,NQY,788,1
21568,71123,ACY,PMO,788,1
21568,71123,ACY,RKV,788,1
21568,71123,ADB,TEB,788,1
21568,71123,ADB,TPA,788,1
21568,71123,ADS,FLR,788,1
21568,71123,ADS,LTN,788,1
21568,71123,ADW,IST,788,1
21568,71123,ADW,LPA,788,1
21568,71123,ADW,YOW,788,1
21568,71123,AEP,IAD,788,1
21568,71123,AES,PVD,788,1
21568,71123,AEY,HPN,788,1
21568,71123,AGP,BED,788,2
21568,71123,AGP,BFI,788,1
21568,71123,AGP,BOS,788,3
21568,71123,AGP,BTV,788,1
21568,71123,AGP,DAL,788,1
21568,71123,AGP,DTW,788,1
21568,71123,AGP,EWR,788,2
21568,71123,AGP,FOK,788,1
21568,71123,AGP,LAX,788,1
21568,71123,AGP,MDW,788,1
21568,71123,AGP,MIA,788,1
21568,71123,AGP,OPF,788,6
21568,71123,AGP,PBI,788,3
21568,71123,AGP,ROG,788,1
21568,71123,AGP,SFO,788,1
21568,71123,AGP,SJC,788,1
21568,71123,AGP,SWF,788,1
21568,71123,AGP,TEB,788,4
21568,71123,AGP,TUL,788,1
21568,71123,AGP,VNY,788,1
21568,71123,AGS,GVA,788,1
21568,71123,AHN,DUB,788,1
21568,71123,AHO,OPF,788,1
21568,71123,AKL,BDL,788,1
21568,71123,AKL,HNL,788,7
21568,71123,AKL,MRY,788,2
21568,71123,AKL,PDK,788,1
21568,71123,AKL,SAN,788,1
21568,71123,AKL,SFO,788,1
21568,71123,ALB,ASR,788,1
21568,71123,ALB,PSA,788,2
21568,71123,ALB,TLV,788,1
21568,71123,ALG,TEB,788,1
21568,71123,AMS,BED,788,1
21568,71123,AMS,BFI,788,1
21568,71123,AMS,BGR,788,1
21568,71123,AMS,BOS,788,1
21568,71123,AMS,EGE,788,1
21568,71123,AMS,EWR,788,1
21568,71123,AMS,FLL,788,1
21568,71123,AMS,HPN,788,1
21568,71123,AMS,HYA,788,1
21568,71123,AMS,IAD,788,2
21568,71123,AMS,IAH,788,1
21568,71123,AMS,INL,788,1
21568,71123,AMS,LEX,788,1
21568,71123,AMS,LNK,788,1
21568,71123,AMS,SFO,788,4
21568,71123,AMS,SRQ,788,1
21568,71123,AMS,TEB,788,8
21568,71123,AMS,TPA,788,1
21568,71123,ANC,ACH,788,1
21568,71123,ANC,CTU,788,1
21568,71123,ANC,DMK,788,1
21568,71123,ANC,GMP,788,4
21568,71123,ANC,HAN,788,1
21568,71123,ANC,HKG,788,17
21568,71123,ANC,HND,788,5
21568,71123,ANC,ICN,788,4
21568,71123,ANC,KIX,788,1
21568,71123,ANC,LIN,788,1
21568,71123,ANC,MNL,788,2
21568,71123,ANC,NRT,788,5
21568,71123,ANC,PEK,788,6
21568,71123,ANC,PVG,788,4
21568,71123,ANC,SHA,788,2
21568,71123,ANC,SYD,788,1
21568,71123,ANC,SZB,788,1
21568,71123,ANC,SZX,788,2
21568,71123,ANC,TPE,788,1
21568,71123,ANC,TSA,788,4
21568,71123,ANC,XSP,788,1
21568,71123,ANC,YUL,788,1
21568,71123,ANR,PSM,788,1
21568,71123,ANU,BED,788,3
21568,71123,ANU,BOS,788,1
21568,71123,ANU,DFW,788,1
21568,71123,ANU,EGE,788,1
21568,71123,ANU,FLL,788,2
21568,71123,ANU,GSP,788,1
21568,71123,ANU,IAD,788,1
21568,71123,ANU,LAX,788,2
21568,71123,ANU,MIA,788,1
21568,71123,ANU,OPF,788,2
21568,71123,ANU,PVD,788,1
21568,71123,ANU,SJC,788,1
21568,71123,ANU,TEB,788,2
21568,71123,ANU,TTN,788,1
21568,71123,ANU,TYS,788,1
21568,71123,ANU,VNY,788,1
21568,71123,APA,BQH,788,1
21568,71123,APA,EDI,788,1
21568,71123,APA,LBG,788,1
21568,71123,APA,LPA,788,1
21568,71123,APA,LTN,788,1
21568,71123,APA,LYR,788,1
21568,71123,APA,ZRH,788,1
21568,71123,APC,BOG,788,1
21568,71123,APC,EZE,788,1
21568,71123,APC,FRA,788,1
21568,71123,APC,GCM,788,1
21568,71123,APC,TLC,788,1
21568,71123,APC,ZRH,788,1
21568,71123,APF,BDA,788,1
21568,71123,APF,LIR,788,1
21568,71123,APF,YYZ,788,1
21568,71123,APW,DSM,788,1
21568,71123,ARN,BOI,788,1
21568,71123,ARN,BOS,788,4
21568,71123,ARN,HOU,788,1
21568,71123,ARN,IAD,788,1
21568,71123,ARN,OPF,788,1
21568,71123,ARN,SBA,788,1
21568,71123,ARN,SFO,788,1
21568,71123,ARN,TEB,788,1
21568,71123,ART,DUB,788,1
21568,71123,ASE,FLR,788,1
21568,71123,ASE,GVA,788,1
21568,71123,ASE,LIN,788,1
21568,71123,ASE,LTN,788,1
21568,71123,ASE,NAS,788,1
21568,71123,ASE,NHT,788,1
21568,71123,ASE,NUE,788,1
21568,71123,ASE,QRO,788,1
21568,71123,ASE,SJD,788,1
21568,71123,ASE,TLN,788,1
21568,71123,ASE,VCE,788,1
21568,71123,ASK,MIA,788,1
21568,71123,ASU,LAX,788,1
21568,71123,ASU,ORD,788,1
21568,71123,ATH,APA,788,1
21568,71123,ATH,AUS,788,1
21568,71123,ATH,BDL,788,1
21568,71123,ATH,BED,788,1
21568,71123,ATH,BFI,788,1
21568,71123,ATH,BUF,788,1
21568,71123,ATH,CLT,788,1
21568,71123,ATH,DPA,788,1
21568,71123,ATH,EWR,788,1
21568,71123,ATH,FOK,788,1
21568,71123,ATH,HPN,788,5
21568,71123,ATH,IAH,788,1
21568,71123,ATH,INL,788,2
21568,71123,ATH,JFK,788,1
21568,71123,ATH,LAS,788,2
21568,71123,ATH,LAX,788,3
21568,71123,ATH,MCO,788,2
21568,71123,ATH,MIA,788,1
21568,71123,ATH,OPF,788,1
21568,71123,ATH,RNO,788,1
21568,71123,ATH,SCF,788,1
21568,71123,ATH,SJC,788,1
21568,71123,ATH,STL,788,1
21568,71123,ATH,TEB,788,15
21568,71123,ATL,BHX,788,1
21568,71123,ATL,BRN,788,1
21568,71123,ATL,BUD,788,1
21568,71123,ATL,DUB,788,3
21568,71123,ATL,GVA,788,1
21568,71123,ATL,HKG,788,1
21568,71123,ATL,LTN,788,1
21568,71123,ATL,MAD,788,1
21568,71123,ATL,SNN,788,1
21568,71123,ATL,STN,788,1
21568,71123,ATL,VIE,788,1
21568,71123,AUA,BUF,788,1
21568,71123,AUA,TEB,788,1
21568,71123,AUH,BDL,788,1
21568,71123,AUH,BGR,788,1
21568,71123,AUH,BOS,788,1
21568,71123,AUH,HPN,788,1
21568,71123,AUH,IAD,788,2
21568,71123,AUH,JFK,788,1
21568,71123,AUH,SFO,788,1
21568,71123,AUS,ATH,788,1
21568,71123,AUS,AZI,788,1
21568,71123,AUS,BLQ,788,1
21568,71123,AUS,BMA,788,1
21568,71123,AUS,CAT,788,1
21568,71123,AUS,CIA,788,1
21568,71123,AUS,CSL,788,1
21568,71123,AUS,CUN,788,1
21568,71123,AUS,DBV,788,1
21568,71123,AUS,DUB,788,1
21568,71123,AUS,FSC,788,1
21568,71123,AUS,GMP,788,1
21568,71123,AUS,HND,788,2
21568,71123,AUS,LBG,788,4
21568,71123,AUS,LIN,788,1
21568,71123,AUS,LIR,788,1
